pays,annee,all,00-14,15-29,30-44,45-59,60+,M,M 00-14,M 15-29,M 30-44,M 45-59,M 60+,F,F 00-14,F 15-29,F 30-44,F 45-59,F 60+
Bahrain,1980,,,,,,,,,,,,,,,,,,
Bahrain,1981,,,,,,,,,,,,,,,,,,
Bahrain,1982,,,,,,,,,,,,,,,,,,
Bahrain,1983,,,,,,,,,,,,,,,,,,
Bahrain,1984,,,,,,,,,,,,,,,,,,
Bahrain,1985,9.27,5.3,7.859999999999999,15.43,2.35,19.14,13.82,7.69,10.66,20.16,3.78,35.88,2.07,2.89,1.69,4.23,0.0,0.0
Bahrain,1986,,,,,,,,,,,,,,,,,,
Bahrain,1987,19.08,10.79,12.5,18.83,18.05,52.660000000000004,25.799999999999997,14.25,16.310000000000002,23.22,20.21,82.77,11.02,7.27,7.52,10.370000000000001,15.01,22.27
Bahrain,1988,15.6,6.87,9.83,13.89,23.21,39.49,23.22,11.23,16.29,17.060000000000002,32.26,62.74,5.53,2.42,0.0,6.9,7.31,18.95
Bahrain,1989,,,,,,,,,,,,,,,,,,
Bahrain,1990,,,,,,,,,,,,,,,,,,
Bahrain,1991,,,,,,,,,,,,,,,,,,
Bahrain,1992,,,,,,,,,,,,,,,,,,
Bahrain,1993,,,,,,,,,,,,,,,,,,
Bahrain,1994,,,,,,,,,,,,,,,,,,
Bahrain,1995,,,,,,,,,,,,,,,,,,
Bahrain,1996,,,,,,,,,,,,,,,,,,
Bahrain,1997,13.93,7.9,15.37,10.78,22.91,17.81,16.83,10.15,20.15,14.200000000000001,23.38,20.55,9.81,5.48,8.57,5.35,21.08,14.83
Bahrain,1998,14.27,6.5,12.86,10.34,21.19,31.93,22.520000000000003,9.4,19.65,15.58,34.03,54.24,3.99,3.48,4.15,1.39,5.53,7.37
Bahrain,1999,4.83,4.29,5.68,7.9799999999999995,3.83,0.0,2.8600000000000003,0.0,4.32,8.4,0.0,0.0,7.11,8.79,6.790000000000001,7.859999999999999,9.17,0.0
Bahrain,2000,15.3,5.48,16.38,18.37,18.61,24.66,24.519999999999996,9.64,25.23,26.229999999999997,27.849999999999998,48.12,2.9,1.07,3.8000000000000003,5.52,3.2,0.0
Bahrain,2001,14.98,6.49,21.45,20.830000000000002,9.0,17.67,21.729999999999997,7.390000000000001,30.56,31.85,13.98,27.13,5.42,5.55,9.96,2.81,0.0,7.69
Bahrain,2002,,,,,,,,,,,,,,,,,,
Bahrain,2003,,,,,,,,,,,,,,,,,,
Bahrain,2004,,,,,,,,,,,,,,,,,,
Bahrain,2005,,,,,,,,,,,,,,,,,,
Bahrain,2006,,,,,,,,,,,,,,,,,,
Bahrain,2007,,,,,,,,,,,,,,,,,,
Bahrain,2008,,,,,,,,,,,,,,,,,,
Belarus,1970,,,,,,,,,,,,,,,,,,
Belarus,1971,,,,,,,,,,,,,,,,,,
Belarus,1972,,,,,,,,,,,,,,,,,,
Belarus,1973,,,,,,,,,,,,,,,,,,
Belarus,1974,,,,,,,,,,,,,,,,,,
Belarus,1975,,,,,,,,,,,,,,,,,,
Belarus,1976,,,,,,,,,,,,,,,,,,
Belarus,1977,,,,,,,,,,,,,,,,,,
Belarus,1978,,,,,,,,,,,,,,,,,,
Belarus,1979,,,,,,,,,,,,,,,,,,
Belarus,1980,,,,,,,,,,,,,,,,,,
Belarus,1981,43.55,7.26,41.260000000000005,69.67,67.97999999999999,48.33,75.05,8.71,69.96000000000001,117.91,122.11,91.28999999999999,16.830000000000002,5.74,12.03,23.27,25.87,27.439999999999998
Belarus,1982,45.16,5.539999999999999,43.3,69.94,72.62,54.77,78.17,7.12,73.33000000000001,119.75,130.82999999999998,98.97,17.07,3.8999999999999995,12.790000000000001,21.84,26.730000000000004,33.379999999999995
Belarus,1983,,,,,,,,,,,,,,,,,,
Belarus,1984,,,,,,,,,,,,,,,,,,
Belarus,1985,37.07,5.300000000000001,33.94,57.67,62.89,41.8,62.459999999999994,6.76,57.17,94.83,108.94,75.28,15.059999999999999,3.79,10.32,21.310000000000002,24.43,25.82
Belarus,1986,31.7,5.1000000000000005,32.769999999999996,44.92,49.72,39.96,52.35,6.16,55.64,73.15,83.86,67.34,13.65,3.99,9.6,17.290000000000003,20.79,27.11
Belarus,1987,34.11,6.32,36.099999999999994,48.599999999999994,50.769999999999996,42.7,56.29,8.06,60.26,80.46,82.67,75.32000000000001,14.84,4.51,11.7,17.339999999999996,23.45,27.9
Belarus,1988,38.4,6.59,43.44,51.14,60.480000000000004,45.37,63.339999999999996,7.78,71.66,83.83,101.59,80.13,16.490000000000002,5.37,15.06,18.9,24.92,28.259999999999998
Belarus,1989,47.58,7.24,52.72,68.31,72.83,54.47,80.82,10.16,88.76,114.16999999999999,126.25,98.84,18.18,4.21,16.669999999999998,23.03,26.55,32.04
Belarus,1990,48.75,6.51,55.8,68.27,76.37,54.92999999999999,81.9,7.9799999999999995,95.42,115.48,127.71000000000001,94.61,19.16,4.969999999999999,16.33,21.61,31.84,34.75
Belarus,1991,50.03,8.3,55.21,67.67,80.03,59.04,83.52000000000001,9.85,92.47,113.35,136.67000000000002,102.09,20.32,6.699999999999999,18.3,22.56,30.520000000000003,36.74
Belarus,1992,51.62,7.18,56.28,72.53999999999999,87.48,53.989999999999995,86.9,9.020000000000001,97.01,123.88000000000001,146.69,90.52,19.64,5.26,15.72,21.83,35.62,34.01
Belarus,1993,52.64,6.17,52.74,75.94,91.01,61.260000000000005,89.94,8.54,89.22999999999999,128.64,156.68,111.2,19.48,3.69,16.42,23.950000000000003,33.2,33.980000000000004
Belarus,1994,54.410000000000004,5.71,53.129999999999995,80.55,95.63,61.86999999999999,93.71,7.48,90.59,137.36,167.94,111.78999999999999,19.64,3.8899999999999997,16.009999999999998,24.950000000000003,32.78,34.56
Belarus,1995,57.36,6.17,56.05,84.05,100.09,67.44,97.53999999999999,7.53,94.33,142.7,170.95,122.46000000000001,22.17,4.77,18.29,27.16,38.61,37.32
Belarus,1996,,,,,,,,,,,,,,,,,,
Belarus,1997,59.089999999999996,5.95,61.03,85.39999999999999,100.38,69.27,100.39999999999999,6.92,98.52,147.46,172.42,128.49,22.96,4.960000000000001,23.85,25.47,38.19,35.769999999999996
Belarus,1998,60.980000000000004,5.42,62.99,86.11,107.71000000000001,71.09,104.65,6.08,104.93,146.74,192.16000000000003,127.72,22.65,4.71,21.18,27.81,34.769999999999996,39.57
Belarus,1999,57.91,5.02,62.91,84.72,93.35999999999999,68.06,99.41,6.800000000000001,103.33,145.64000000000001,161.34,128.72,21.060000000000002,3.16,21.77,25.39,34.15,33.55
Belarus,2000,56.28,5.41,58.26,83.38,91.81,67.67999999999999,96.33,5.63,95.58000000000001,144.45,160.39999999999998,124.82,20.88,5.17,20.11,23.990000000000002,32.120000000000005,36.25
Belarus,2001,54.11000000000001,4.5,56.45,79.14,88.74,66.85,92.68,5.65,93.21,134.07,154.77,125.17,19.98,3.3200000000000003,18.71,25.77,31.06,33.93
Belarus,2002,60.48,5.95,65.94,86.09,98.81,71.53999999999999,102.53,7.68,106.08000000000001,147.09,170.24,132.76,23.11,4.12,24.759999999999998,26.909999999999997,36.42,36.61
Belarus,2003,59.86,4.43,60.739999999999995,87.06,98.4,79.31,102.99,5.32,100.35,147.01999999999998,172.06,151.34,22.04,3.47,19.98,28.91,33.9,38.8
Belarus,2004,,,,,,,,,,,,,,,,,,
Belarus,2005,,,,,,,,,,,,,,,,,,
Belarus,2006,,,,,,,,,,,,,,,,,,
Belarus,2007,46.9,5.57,51.540000000000006,66.57000000000001,70.7,60.84,79.27000000000001,6.79,83.34,112.59,122.77,111.86000000000001,18.32,4.28,18.509999999999998,22.02,25.509999999999998,32.44
Belarus,2008,,,,,,,,,,,,,,,,,,
Belgium,1970,43.59,12.899999999999999,44.239999999999995,44.35,55.410000000000004,92.23,64.31,16.29,68.44,65.25,78.39,140.43,24.38,9.36,19.04,23.29,33.43,58.150000000000006
Belgium,1971,42.51,12.91,48.59,40.93,54.05,82.19,63.14,15.86,74.61,59.989999999999995,78.13,128.54,23.37,9.82,21.47,21.68,31.049999999999997,49.67
Belgium,1972,43.08,11.54,50.55,43.66,52.2,83.53999999999999,63.88999999999999,14.29,77.59,64.97,74.72999999999999,127.77,23.65,8.639999999999999,22.299999999999997,22.1,30.569999999999997,52.84
Belgium,1973,40.6,11.21,49.14,37.87,48.220000000000006,82.04,60.93,13.16,77.35,58.29,67.77,127.20000000000002,21.67,9.17,19.61,17.18,29.53,50.8
Belgium,1974,39.43,11.31,48.12,39.72,47.239999999999995,72.11,57.96000000000001,13.26,73.96,57.809999999999995,66.36,111.97999999999999,22.14,9.270000000000001,21.03,21.369999999999997,28.950000000000003,44.8
Belgium,1975,37.31,9.690000000000001,45.620000000000005,34.56,45.3,74.91,54.34,11.08,70.2,49.09,62.370000000000005,114.88999999999999,21.46,8.24,19.75,19.69,28.92,47.03
Belgium,1976,39.010000000000005,10.25,47.010000000000005,41.440000000000005,45.48,72.4,56.64,12.28,72.42,59.19,59.95,112.28999999999999,22.56,8.14,20.299999999999997,23.26,31.57,45.519999999999996
Belgium,1977,40.54,9.750000000000002,50.67,40.29,48.81999999999999,76.39,57.78,11.24,77.4,54.34,65.56,114.94999999999999,24.37,8.2,22.59,25.880000000000003,32.730000000000004,49.61
Belgium,1978,42.1,10.5,50.739999999999995,45.480000000000004,50.11,76.71000000000001,61.489999999999995,11.78,79.32,61.83,70.24000000000001,121.14000000000001,24.11,9.17,20.689999999999998,28.65,30.709999999999997,46.97
Belgium,1979,42.13,10.31,51.400000000000006,42.82,54.160000000000004,75.4,60.66,10.940000000000001,78.0,61.07,73.06,116.34,24.79,9.65,23.5,24.020000000000003,35.89,47.14
Belgium,1980,44.230000000000004,8.01,55.080000000000005,49.33,53.900000000000006,79.08,63.67,9.27,85.84,69.77000000000001,71.75,115.35,25.740000000000002,6.68,22.810000000000002,28.279999999999998,36.6,54.45
Belgium,1981,42.44,8.98,53.989999999999995,47.58,51.6,70.45,61.46,10.590000000000002,83.4,66.17999999999999,71.51,105.69,24.560000000000002,7.28,23.28,28.4,32.25,47.81999999999999
Belgium,1982,40.87,9.41,50.17,43.36,52.1,70.97,59.480000000000004,10.739999999999998,76.47,62.8,70.83,110.0,23.47,8.030000000000001,22.73,23.25,33.91,45.290000000000006
Belgium,1983,42.940000000000005,9.18,48.910000000000004,52.83,53.9,72.14,61.160000000000004,11.280000000000001,74.76,72.5,70.72,109.36,25.879999999999995,6.98,21.93,32.51,37.61,47.82
Belgium,1984,40.59,8.129999999999999,47.42,48.45,51.68,68.72,59.879999999999995,10.99,74.76,70.56,67.99,106.35,22.54,5.13,19.02,25.57,35.79,44.730000000000004
Belgium,1985,38.59,7.69,43.69,46.42,49.71,66.87,56.08,9.209999999999999,67.13,65.69,68.91,101.61,22.28,6.109999999999999,19.3,26.41,31.119999999999997,44.62
Belgium,1986,40.31,7.37,48.0,47.9,51.980000000000004,67.44,58.71,8.11,75.27,68.05,69.75,103.82999999999998,23.05,6.61,19.57,26.990000000000002,34.57,43.81
Belgium,1987,38.85,7.38,45.74,46.379999999999995,49.78,65.45,57.260000000000005,9.530000000000001,70.16,67.06,69.27,101.56,21.64,5.109999999999999,20.32,24.939999999999998,30.76,42.480000000000004
Belgium,1988,35.99,6.82,44.01,42.6,45.73,58.510000000000005,52.589999999999996,7.67,67.6,61.849999999999994,61.87,91.03,20.46,5.930000000000001,19.48,22.63,29.869999999999997,37.85
Belgium,1989,34.93,5.92,46.629999999999995,41.349999999999994,40.3,55.730000000000004,51.57,5.5,73.15,59.290000000000006,53.769999999999996,91.19,19.52,6.36,19.0,22.77,27.08,33.53
Belgium,1990,34.57,5.57,46.129999999999995,41.900000000000006,39.46,54.620000000000005,51.309999999999995,6.13,71.2,60.21000000000001,53.790000000000006,89.95,19.0,4.99,20.0,22.91,25.36,32.120000000000005
Belgium,1991,33.019999999999996,4.67,43.63,41.089999999999996,37.96,52.25,49.97,5.989999999999999,69.88,60.160000000000004,52.86,83.15,17.119999999999997,3.2899999999999996,16.27,21.34,23.130000000000003,33.480000000000004
Belgium,1992,32.86,5.119999999999999,41.78,42.32,40.06,48.58,48.96,6.35,64.85,63.53000000000001,53.980000000000004,76.72,17.509999999999998,3.84,17.77,20.37,26.119999999999997,30.380000000000003
Belgium,1993,36.03,4.6,47.78,45.239999999999995,44.769999999999996,52.46,54.690000000000005,5.02,74.96,69.12,63.9,83.5,18.3,4.15,19.509999999999998,20.54,25.61,32.89
Belgium,1994,36.93,5.75,48.49999999999999,47.69,44.519999999999996,51.94,56.099999999999994,7.17,76.92,71.22,61.809999999999995,85.66,18.83,4.250000000000001,18.990000000000002,23.380000000000003,27.270000000000003,30.990000000000002
Belgium,1995,34.9,5.46,43.63,47.11000000000001,43.41,48.129999999999995,52.45,6.390000000000001,67.56,69.47,63.230000000000004,77.34,18.13,4.470000000000001,18.830000000000002,24.08,23.53,28.78
Belgium,1996,32.85,4.3,43.730000000000004,42.87,40.21,45.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,1997,33.49,4.38,43.2,44.339999999999996,42.85,45.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,1998,33.64,6.81,43.76,42.76,40.93,45.58,49.68,6.72,69.6,61.94,56.06,72.24,18.39,6.9,17.13,23.04,25.630000000000003,28.169999999999998
Belgium,1999,32.16,5.84,41.14,42.629999999999995,38.61,43.94,48.3,6.2700000000000005,63.349999999999994,64.75999999999999,56.129999999999995,69.4,16.64,5.390000000000001,18.3,19.88,20.990000000000002,26.22
Belgium,2000,,,,,,,,,,,,,,,,,,
Belgium,2001,,,,,,,,,,,,,,,,,,
Belgium,2002,,,,,,,,,,,,,,,,,,
Belgium,2003,,,,,,,,,,,,,,,,,,
Belgium,2004,28.279999999999998,2.46,36.47,39.129999999999995,37.96,35.629999999999995,42.95,2.36,58.44,59.21000000000001,53.83,56.29,14.079999999999998,2.5500000000000003,14.049999999999999,18.57,21.990000000000002,20.78
Belgium,2005,,,,,,,,,,,,,,,,,,
Belgium,2006,,,,,,,,,,,,,,,,,,
Belgium,2007,,,,,,,,,,,,,,,,,,
Belgium,2008,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,1970,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,1971,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,1972,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,1973,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,1974,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,1975,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,1976,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,1977,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,1978,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,1979,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,1980,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,1981,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,1982,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,1983,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,1984,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,1985,10.36,2.05,10.89,11.920000000000002,14.780000000000001,18.73,16.419999999999998,2.79,16.47,19.48,23.279999999999998,31.56,4.6899999999999995,1.28,4.9,4.13,6.63,10.09
Bosnia and Herzegovina,1986,11.840000000000002,2.42,11.620000000000001,14.01,17.87,21.0,18.36,3.17,17.849999999999998,20.4,29.47,34.17,5.76,1.64,4.95,7.37,6.75,12.229999999999999
Bosnia and Herzegovina,1987,11.46,2.68,10.72,14.74,15.51,20.91,17.24,3.68,15.24,23.56,24.24,30.419999999999998,5.930000000000001,1.64,5.91,5.64,7.05,14.31
Bosnia and Herzegovina,1988,9.8,2.34,8.3,13.09,18.18,12.13,15.6,2.81,13.08,21.05,27.32,23.37,4.34,1.86,3.21,4.83,9.32,4.62
Bosnia and Herzegovina,1989,9.95,1.25,9.14,14.709999999999999,14.07,16.64,16.54,1.74,14.02,23.4,23.56,32.51,3.87,0.74,4.0,5.56,4.9,6.05
Bosnia and Herzegovina,1990,10.209999999999999,2.06,11.5,13.63,12.09,16.77,17.119999999999997,3.16,19.479999999999997,21.87,18.09,32.97,3.79,0.9,3.08,4.94,6.33,6.09
Bosnia and Herzegovina,1991,11.44,1.69,15.41,16.6,13.14,13.06,19.52,2.6,26.76,29.0,22.46,20.8,3.31,0.75,3.46,3.46,4.17,7.17
Bosnia and Herzegovina,1992,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,1993,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,1994,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,1995,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,1996,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,1997,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,1998,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,1999,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,2000,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,2001,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,2002,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,2003,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,2004,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,2005,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,2006,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,2007,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,2008,,,,,,,,,,,,,,,,,,
Brazil,1970,,,,,,,,,,,,,,,,,,
Brazil,1971,,,,,,,,,,,,,,,,,,
Brazil,1972,,,,,,,,,,,,,,,,,,
Brazil,1973,,,,,,,,,,,,,,,,,,
Brazil,1974,,,,,,,,,,,,,,,,,,
Brazil,1975,,,,,,,,,,,,,,,,,,
Brazil,1976,,,,,,,,,,,,,,,,,,
Brazil,1977,,,,,,,,,,,,,,,,,,
Brazil,1978,,,,,,,,,,,,,,,,,,
Brazil,1979,,,,,,,,,,,,,,,,,,
Brazil,1980,,,,,,,,,,,,,,,,,,
Brazil,1981,,,,,,,,,,,,,,,,,,
Brazil,1982,37.02,7.51,43.81999999999999,52.37,46.239999999999995,47.8,61.449999999999996,9.600000000000001,73.9,90.54,77.7,75.52,12.91,5.39,13.629999999999999,14.139999999999999,15.27,22.52
Brazil,1983,36.75,7.29,45.379999999999995,51.03,45.93,45.61,61.3,9.14,76.67999999999999,89.35,77.5,72.00999999999999,12.65,5.44,13.989999999999998,13.23,14.909999999999998,21.509999999999998
Brazil,1984,39.21,7.44,49.84,54.21,49.14,46.82,65.94,9.549999999999999,85.64,95.01999999999998,83.63,73.12,12.950000000000001,5.3100000000000005,13.93,13.940000000000001,15.26,22.73
Brazil,1985,40.11,8.27,50.71,55.519999999999996,48.51,49.120000000000005,67.15,10.440000000000001,86.68,97.28,81.6,77.88,13.549999999999999,6.069999999999999,14.64,14.32,16.02,23.020000000000003
Brazil,1986,44.71,9.08,60.28,60.1,52.0,53.33,76.16,11.47,105.24,106.60000000000001,89.25999999999999,85.89,15.25,6.66,16.880000000000003,16.75,17.080000000000002,25.57
Brazil,1987,43.510000000000005,7.720000000000001,56.44,60.5,54.980000000000004,49.489999999999995,73.69,9.74,98.04,105.66,93.25,80.22,14.299999999999999,5.68,14.9,16.26,18.63,22.650000000000002
Brazil,1988,42.61,8.0,55.47,60.190000000000005,52.54,47.22,72.03,10.020000000000001,96.28,104.92,89.69,75.38,14.17,5.949999999999999,14.76,16.42,17.330000000000002,22.75
Brazil,1989,45.870000000000005,8.370000000000001,63.87,63.040000000000006,53.3,50.24,78.42,10.82,112.28999999999999,111.77000000000001,91.03,80.17,14.41,5.88,15.579999999999998,15.43,17.650000000000002,24.45
Brazil,1990,47.029999999999994,7.97,67.34,64.69,54.08,49.7,80.64,10.220000000000002,118.64000000000001,114.08000000000001,93.6,79.35,14.580000000000002,5.65,16.22,16.53,16.85,24.22
Brazil,1991,44.93,7.609999999999999,64.0,61.709999999999994,52.45,47.34,76.86,9.49,112.03,109.1,90.39,76.07,14.190000000000001,5.68,16.21,15.579999999999998,16.75,22.73
Brazil,1992,41.59,7.359999999999999,58.809999999999995,57.24,49.22,42.91,71.47,9.6,103.48000000000002,101.16,84.78,70.18,12.84,5.05,14.41,14.57,15.88,19.54
Brazil,1993,42.67,7.539999999999999,61.89,58.51,48.81,43.36,73.26,9.52,108.72,103.53999999999999,84.63999999999999,70.26,13.27,5.5200000000000005,15.37,14.829999999999998,15.25,20.470000000000002
Brazil,1994,44.17999999999999,7.56,67.03,59.86000000000001,48.690000000000005,43.25,75.74000000000001,9.450000000000001,117.62,105.38,83.63000000000001,71.00999999999999,13.879999999999999,5.6000000000000005,16.8,15.78,16.03,19.759999999999998
Brazil,1995,49.56,8.18,73.5,66.66,54.79,53.24,85.28999999999999,9.989999999999998,129.76999999999998,117.78999999999999,95.03999999999999,87.38,15.4,6.32,17.63,17.200000000000003,17.25,24.9
Brazil,1996,48.7,7.55,74.00999999999999,67.61,52.1,48.32,83.83,9.3,130.01999999999998,119.55999999999999,90.4,79.11,15.059999999999999,5.75,18.37,17.39,16.42,22.689999999999998
Brazil,1997,50.04,7.49,77.15,68.28,53.83,49.61,86.93,9.43,137.55,121.59,93.56,81.38,14.72,5.489999999999999,17.13,16.8,16.89,23.259999999999998
Brazil,1998,47.29,6.719999999999999,75.53999999999999,63.300000000000004,49.47,46.35,82.74,8.35,134.74,113.68,86.85,77.52,13.370000000000001,5.029999999999999,16.64,14.73,14.77,20.58
Brazil,1999,45.75,6.51,73.68,61.809999999999995,47.34,43.15,80.6,8.19,132.75,111.04,83.63,73.19999999999999,12.370000000000001,4.779999999999999,14.85,14.389999999999999,13.709999999999999,18.43
Brazil,2000,45.690000000000005,6.09,75.56,61.919999999999995,46.4,40.79,80.78,7.61,136.29,111.41,82.62,69.23,12.030000000000001,4.5,14.950000000000001,14.280000000000001,12.85,17.37
Brazil,2001,47.59,6.220000000000001,78.73,63.69,48.78,43.519999999999996,84.57,7.77,141.98,115.63,87.2,75.17000000000002,12.16,4.64,15.440000000000001,13.75,13.260000000000002,17.58
Brazil,2002,48.620000000000005,6.319999999999999,82.44,64.41,48.94,42.839999999999996,86.22,7.800000000000001,148.89000000000001,116.34,87.39,73.3,12.530000000000001,4.779999999999999,15.809999999999999,14.559999999999999,13.44,17.88
Brazil,2003,48.93,6.14,83.5,64.74,48.42,43.81,86.80000000000001,7.74,150.12,117.36,86.41,75.25,12.58,4.49,16.54,14.27,13.39,18.1
Brazil,2004,48.08,5.99,81.09,63.290000000000006,48.3,44.64,84.97999999999999,7.59,145.32,114.26,85.37,77.10999999999999,12.69,4.36,16.38,14.46,14.17,18.169999999999998
Brazil,2005,47.8,6.05,79.85,63.010000000000005,48.230000000000004,45.349999999999994,84.24000000000001,7.6000000000000005,142.38,113.12,85.55,78.77000000000001,12.889999999999999,4.4399999999999995,16.73,15.020000000000001,13.879999999999999,18.3
Brazil,2006,,,,,,,,,,,,,,,,,,
Brazil,2007,,,,,,,,,,,,,,,,,,
Brazil,2008,,,,,,,,,,,,,,,,,,
Bulgaria,1970,25.67,6.64,23.869999999999997,26.04,33.24,60.230000000000004,38.76,8.0,36.45,40.78,48.69,93.94,13.149999999999999,5.21,11.010000000000002,11.12,17.89,32.230000000000004
Bulgaria,1971,27.04,6.8500000000000005,26.13,27.119999999999997,34.84,62.57,41.7,7.300000000000001,41.35,43.56,51.5,101.28999999999999,13.09,6.4,10.51,10.5,18.31,30.69
Bulgaria,1972,26.189999999999998,6.14,24.32,27.07,33.230000000000004,63.01,40.44,7.76,37.81,44.699999999999996,50.95,95.75,12.54,4.44,10.49,9.3,15.65,36.13999999999999
Bulgaria,1973,25.4,6.5600000000000005,22.380000000000003,28.44,33.129999999999995,57.08,38.73,7.77,35.379999999999995,46.41,47.6,87.88,12.69,5.3,8.97,10.350000000000001,18.81,32.5
Bulgaria,1974,24.900000000000002,6.35,22.96,25.32,31.93,59.32,38.24,8.22,36.730000000000004,39.88,47.709999999999994,91.44,12.16,4.38,8.75,10.670000000000002,16.37,33.26
Bulgaria,1975,26.64,7.26,24.07,28.049999999999997,34.870000000000005,60.8,40.51,9.56,36.809999999999995,45.12,52.45,91.74,13.27,4.819999999999999,11.01,10.969999999999999,17.509999999999998,34.76
Bulgaria,1976,26.46,6.779999999999999,24.77,25.67,35.08,62.93000000000001,39.42,8.389999999999999,36.839999999999996,39.5,52.24,95.36999999999999,14.13,5.06,12.41,11.75,18.180000000000003,36.42
Bulgaria,1977,27.450000000000003,6.050000000000001,25.53,27.57,36.21,66.41,41.699999999999996,7.14,39.51,42.89,54.67,102.41,13.870000000000001,4.88,11.149999999999999,12.18,17.89,36.84
Bulgaria,1978,27.740000000000002,7.46,24.990000000000002,29.68,34.64,65.09,41.0,8.120000000000001,36.8,45.53,50.63,100.68,15.129999999999999,6.76,12.82,13.76,18.86,35.660000000000004
Bulgaria,1979,28.28,7.03,25.88,29.73,38.5,63.47,41.910000000000004,8.84,36.67,45.66,59.04,95.6,15.25,5.11,14.75,13.76,18.31,37.07
Bulgaria,1980,27.16,6.5600000000000005,27.87,27.700000000000003,35.21,59.07,40.4,8.33,40.3,43.870000000000005,50.879999999999995,90.55999999999999,14.52,4.6899999999999995,15.02,11.49,19.75,33.47
